Paragraph,Section,Category_ID,Agreement_name
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval,Publicity,21,Tatara Systems Trial Agmt. 110609 (signed)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Publicity Each party agrees to submit to the other party all advertising sales promotion press raleases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval,Publicity,21,Teleca USA Inc Trial Agreement 060107 signed
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval,Publicity,21,Telmap Trial Agr executed (original)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval,Publicity,21,Teleca USA Inc Trial Agreement 060107
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters  without the other party s  prior written approval,Publicity,21,Tellabs N.A. Trial Agmt. 031708 (signed)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval,Publicity,21,Telmap Trial Agreement executed (scanned)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,Think Analytics- Trial Agreement effective (8-4-15)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,TNSS Global LLC - TA - (Eff. 01-10-2017)
Publicity Each party agrees to submit to the other party all advertising sales promotion press releases and other publicity matters relating to the trial under this Agreement prior to publication or use and each party further agrees not to publish or use such advertising sales promotion press releases or publicity matters without the other party s prior written approval In addition Company shall submit to Ericsson all press releases and other publicity matters wherein Ericsson s names marks or logos are mentioned or language from which the connection of such names marks or logos therewith may be inferred or implied Company shall not publish such press releases or publicity matter without Ericsson s prior specific written approval in each instance,Publicity,21,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,18-5789 ( REv B) Ericsson Trifacta Trial Agreement 6.28.18 FINAL
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Radwin Trial Agreement (signed) 9-26-12
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Tatara Systems Trial Agmt. 110609 (signed)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shail then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Teleca USA Inc Trial Agreement 060107 signed
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Telmap Trial Agr executed (original)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Teleca USA Inc Trial Agreement 060107
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Telmap Trial Agreement executed (scanned)
Severability  the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other ceprovision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore ,Severability,22,Tellabs N.A. Trial Agmt. 031708 (signed)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Think Analytics- Trial Agreement effective (8-4-15)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,TNSS Global LLC - TA - (Eff. 01-10-2017)
Severability In the event that any one or more of the provisions contained herein shall for any reason be held to be unenforceable in any respect such unenforceability shall not affect any other provision of this Agreement but this Agreement shall then be construed as if such unenforceable provision or provisions never had been contained herein However in the event any such provision is considered an essential element of this Agreement the parties shall promptly attempt to negotiate a substitute therefore,Severability,22,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions to 24 cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,18-5789 ( REv B) Ericsson Trifacta Trial Agreement 6.28.18 FINAL
Code of Conduct Company and Company s personnel shall comply with i the Ericsson Code of Conduct and ii the Ericsson Code of Business Ethics where applicable and shall not cause any Ericsson personnel to be in violation thereof The Ericsson Code of Conduct and the Ericsson Code of Business Ethics may be accessed at the following internet addresses,Code_of_Conduct,23,Radwin Trial Agreement (signed) 9-26-12
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions 25 to cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions 25 to cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Code of Conduct Company and Company s personnel shall comply with i the Ericsson Code of Conduct and ii the Ericsson Code of Business Ethics where applicable and shall not cause any Ericsson personnel to be in violation thereof The Ericsson Code of Conduct and the Ericsson Code of Business Ethics may be accessed at the following internet addresses df http www ericsson com sustainability download pdf codeof conduct http www ericsson com about doc code business ethics pdf,Code_of_Conduct,23,Tatara Systems Trial Agmt. 110609 (signed)
Code of Conduct Company and Company s personnel shall comply with i the Ericsson Code of Conduct and ii the Ericsson Code of Business Ethics where applicable and shall not cause any Ericsson personnel to be in violation thereof The Ericsson Code of Conduct and the Ericsson Code of Business Ethics may be accessed at the following internet addresses http www ericsson com res thecompany docs corporate responsibility 2009 cobe cobe_english pdf htto www ericsson com res thecompany docs corporate responsibility 2010 codeofconduct pdf ,Code_of_Conduct,23,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions 24 to cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcin oo hito www ericsson com thecompany corporate overnance code_of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,Think Analytics- Trial Agreement effective (8-4-15)
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions 25 to cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions 24 to cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible_ sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,TNSS Global LLC - TA - (Eff. 01-10-2017)
Code of Conduct Company will comply with Ericsson s Code of Conduct and will not take any actions to 24 cause Ericsson personnel to be in violation of Ericsson s Code of Business Ethics As of the Effective Date Ericsson s Code of Conduct and Code of Business Ethics can be accessed on the following sites www ericsson com responsible sourcing http www ericsson com thecompany corporate_governance code of business ethics To the extent Company is required to obtain any export licenses for personnel from sanctioned embargoed countries Company is responsible for timely obtaining such licenses,Code_of_Conduct,23,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,18-5789 ( REv B) Ericsson Trifacta Trial Agreement 6.28.18 FINAL
Entire Agreement Except as amended herein all terms and conditions of the Agreement shall remain in full force and effect Notwithstanding anything to the contrary set forth in the Agreement in the event of a conflict between the terms of the Agreement and the terms of this Amendment One the terms of this Amendment One shall control,Entire_Agreement,24,Amendment 1 to Trial Agreement 2010
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Radwin Trial Agreement (signed) 9-26-12
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Tatara Systems Trial Agmt. 110609 (signed)
Entire Agreement Except as amended herein all terms and conditions of the Agreement shall remain in full force and effect Notwithstanding anything to the contrary set forth in the Agreement in the event of a conflict between the terms of the Agreement and the terms of this Amendment One the terms of this Amendment One shall control,Entire_Agreement,24,"Tektronix Texas LLC - Amendment 1 to Trial Agreement (fully executed), effective 2-10-12"
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Teleca USA Inc Trial Agreement 060107 signed
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Telmap Trial Agr executed (original)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Teleca USA Inc Trial Agreement 060107
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Tellabs N.A. Trial Agmt. 031708 (signed)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Think Analytics- Trial Agreement effective (8-4-15)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,TNSS Global LLC - TA - (Eff. 01-10-2017)
Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties,Entire_Agreement,24,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc TRIFACTA Inc DocuSigned by DocuSigned by Yor By form Oikow 514FCSA3FEFD4EG Adam W1 Name c J Imrie Name 4 am wilson Title VP Strategic Sourcing Title CEO Date July 10 2018 Sater july 9 2018,Signature,25,18-5789 ( REv B) Ericsson Trifacta Trial Agreement 6.28.18 FINAL
IN WITNESS WHEREOF Company and Ericsson have caused this Amendment One to be signed and delivered by their duly authorized representatives all as of the Amendment One Effective Date ERICSSON INC Printed Name Stev Title VP Strategic Sourcing Date Ta,Signature,25,Amendment 1 to Trial Agreement 2010
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc Radwin Lt RAD IN LTD By A 4 By LL 5 Name Steven L Grupe Name Roni Weinberc Title Bs A J Title Executive WNP and COO Date 9 26 2 Date ae,Signature,25,Radwin Trial Agreement (signed) 9-26-12
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc Roambee Corporation DocuSigned by DocuSigned by By Jom MeCombs By Aeed of L E5BA122153BF4F9 Name 9365AD5A3BE149E James McCombs Ratner Keuhling Name Title Head of Sourcing Excellence Title VP Business Development Date June 14 2019 oe June 12 2019 Dat,Signature,25,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc Roambee Corporation By DocuSigned by Saud by Erie J Imrie Santosh Takoor Name eee Name Title VP Strategic Sourcing Title VP and MD Europe Date January 22 2020 Date January 22 2020,Signature,25,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc Tatara Syste By By Name Steven L Grupe Name Marc Cremer Title WP Strategic Sourcin Title EVP of Operations,Signature,25,Tatara Systems Trial Agmt. 110609 (signed)
IN WITNESS WHEREOF Company and Ericsson have caused this Amendment One to be signed and delivered by their duly authorized representatives all as of the Amendment One Effective Date zt TEKTROMIX TEXAS en lig ND Printed Name Steven L Grupe Printed Name ahivs adel f Title __ VP Strategic Sourcin rite Mee Gere b Atk AL a pate Jr Date d NS Lo pp AZ dhwd iQ,Signature,25,"Tektronix Texas LLC - Amendment 1 to Trial Agreement (fully executed), effective 2-10-12"
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc a Tektronix TexaS LUC By LE hohe E By lg LACE Name Steven L Grupe Name Avid INACMYURA Title VP Strategic Sourcin Title Pp ESiDEw 1 Date 4 24 11 Date Arnis AO 1 5 Hep x,Signature,25,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Teleca USA In Ericsson Inc By vee By a em Name lif path FirQirmn Name C 7_ 4 see Title COO Title uv f Ge lieey Sma ,Signature,25,Teleca USA Inc Trial Agreement 060107 signed
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Telmap Ltd Ericsson Inc By yd Ly By BR Name a a N 15 Name JAC CIlG GO Title CEO Title Sr KCI NG DE,Signature,25,Telmap Trial Agr executed (original)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Teleca USA Inc Ericsson Inc By By Name Name Title Title,Signature,25,Teleca USA Inc Trial Agreement 060107
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly Tellabs No i Ericsson Inc be J J By INE Name ABN TS 5 Name JAICICIC STOUT Tite AT IR 700 Till TOU cATellabs Trial Agreement 3 14 08 draft doc Page 5 of 6 EUS WX 06 Rev A END OF PAGE 5 EXHIBIT A MSN Tellabs 8840 Multi Service Router Base System Components es eT ey 1 Bl Dect ton ey Tellabs 8840 Chassis Shelf Uni must on ondor 0S ti 1 81 8840 DC separately 81 88X0 SCC Tellabs 88X0 Switch and Control Card SCC 82 88X0 ULCA1 Tetlabs 88X0 2M Universal Line Card ULO 81 88X0 SBP Tellabs 88X0 ULC SOC Slot Blanking Panel 10 el ee 1 se lee A S stem Software a Ee Ea Shion i TI PLM Sot Blan ing Panel Be B i 5800 PLM S 5 81 8800 PLMO03C 20 4port 0C 3c S M 1 Multi Service PLM SME IR 2 81 8800 PLMAIMA 20 1 2port OC3 STM 1 T1 E1 ATM IMA SMF IR 2 4port OC 12c STM 4c Multi Service PLM SMF 81 8800 PLM012C 20 IR EE 2 1 dh a tions a SE ares ian i le fe i a 5 81 8800 PP24 149 0246 RR 26 X35 X84 23 MI 1 3 4EIA GS Ora 81 88X0 SM Supplemental Mounting Kit 8840 8860 TT,Signature,25,Tellabs N.A. Trial Agmt. 031708 (signed)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc ThinkAna ytics Inc By py ALAS Ey Name Efi Name Nabe Crem td SG wee Title VP Strategic Sourcing _ Title BN Date o 4 rr Date ve A,Signature,25,Think Analytics- Trial Agreement effective (8-4-15)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc Tive Inc By Name DocuSigned by DocuSigned by peers By Lyon a Lomou ETO SF Tmrie Name Krettah Komoni Title VP Strategic Sourcing Title CEO Date October 8 2018 October 5 2018 Date,Signature,25,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson QGreq by TNSS Global Lsl C jforre py Kia lamat 514FCS5A3FEFD4E6G A64412B391C4451 J Imrie R1az Azmat Name Name T Title VP Strategic Sourcing Title CTO Date January 10 2017 Date January 4 2017,Signature,25,TNSS Global LLC - TA - (Eff. 01-10-2017)
IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Ericsson Inc TRIFACTA Inc DocuSigned by DocuSigned by Yor By form Oikow 514FCSA3FEFD4EG Adam W1 Name c J Imrie Name 4 am wilson Title VP Strategic Sourcing Title CEO Date July 10 2018 Sater july 9 2018,Signature,25,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
Exhibit A Exhibit A of the Agreement is hereby deleted in its entirety and replaced with the Exhibit A attached hereto as Attachment 1,Exhibit_A,26,Amendment 1 to Trial Agreement 2010
EXHIBIT A TRIAL SCOPE OF WORK THIS TRIAL SCOPE OF WORK this Trial Scope of Work effective as of the date of last signature below the Effective Date is entered into by and between Radwin Ltd anlsraeli corporation Company having a place of business at 27 Habarzel Street Tel Aviv 69710 Israel and Ericsson Inc a Delaware corporation having a place of business at 6300 Legacy Dr Plano TX 75024 USA Ericsson This Trial Scope of Work is governed by the Trial Agreement executed on xo xx xxxx between the Parties A Customer s and relevant project s B Trial Objective C Test System Bill of Material D Payment Terms Free of Charge Sell or Return Purchase Order E Delivery Terms F Trial Duration and schedule a Start Date b End Date G Trial project point of contacts a Commercial POC b Technical POC c Customer Unit POC H Additional Terms,Exhibit_A,26,Radwin Trial Agreement (signed) 9-26-12
EXHIBIT A TEST SYSTEM AND PRICING PRICING Product Services Billable Price Before discount per unit Discount Price after discount per unit Amount per month Amount contract term Bee Sense Service Cost 33 15 20 00 400 00 1 200 00 Bee Sense Setup Cost 5 00 5 00 100 00 100 00 Total Service Charges 500 00 1 300 00 Additional Terms and Conditions 1 If the units are not returned by the end of the four 4 month term then month over month billing applies until the units are returned back 2 Shipping and or Handling charges included if any in this quote are estimates Actual shipping and or Handling charges will be invoiced and passed on to customer without any mark up 3 Actual term is for 4 months at the price noted 4 One time charges for lost or damaged devices will be as follows 5 00,Exhibit_A,26,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
EXHIBIT A TEST SYSTEM AND PRICING Bee Sense Readers installed in the facility need 25 00 mth reader standard power Quantity is dependent on coverage 6 50 one time set up fee Bee Beacon Aware Attached to each asset Rental Option Adhesive back 2 00 tag month Tag is associated to the asset 61 tag one time set up Asset is provisioned on portal via woo faite mobile app Purchase Option 46 ioscan 6 00 tag Monthly data access fee tag 57 yy ae ceé roambee feel 7 roambee com For beacons if you rent them data fee is included If you purchase a data access applies Data fee gives you access to our cloud and data analytics One time set up fee 1 000,Exhibit_A,26,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
EXHIBIT A TEST SYSTEM Product Code Serial Number 2 Intel Server AC Power incl dual 2 3 Ghz Xeon TCS INT AC Tcs 2000 Processors Dual AC 45OW Ap1P61308571 Power supplies Single 36 Gb SCSI HDD 1Gb RAM and Dual GigE Interfaces TCS Lab System Platform TCS Lab System Right To Use RTU License Software including 25 Consumer Femtocell Licenses TCS SW LAB,Exhibit_A,26,Tatara Systems Trial Agmt. 110609 (signed)
